CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
-6095.745396106887,-6133.676306447543,-6122.232213286426,-6167.829771975252,-125812.11338187616,-147021.84015772823,-125163.6892752277,-146316.10617829635
-6096.393596696091,-6133.631602958632,-6121.628716186133,-6166.823943474763,-125810.68287023103,-147020.16377689407,-125161.40939729326,-146313.60278291735
-6086.380015180113,-6126.702562177487,-6116.912498106062,-6163.627644017654,-125809.43117254153,-147019.82850072725,-125162.92931591623,-146316.4414544632
-6082.803736067264,-6124.199166798493,-6115.236117271915,-6162.420649817068,-125809.18530335253,-147019.98496293844,-125163.8904409278,-146317.76020738605
-6094.627808884122,-6133.11751283616,-6122.187509797515,-6167.941530697529,-125813.2980243323,-147023.20361414,-125165.36565606185,-146317.84961436386
-6097.198259496482,-6134.190396570015,-6122.142806308604,-6167.226274874959,-125811.68869873151,-147021.05784667228,-125162.21406009365,-146314.02746606202
-6086.514125646845,-6126.322582521747,-6116.197242283492,-6162.532408539344,-125808.67121323005,-147018.97913443795,-125161.65526648228,-146314.76507362904
-6080.322692432725,-6121.896937119596,-6113.11270154866,-6160.341937582724,-125807.77714345184,-147018.73326524894,-125162.70579847167,-146316.57556492992
-6089.173983237027,-6128.133073822627,-6117.4936434619,-6163.627644017654,-125809.7888004528,-147020.02966642735,-125162.5940397494,-146315.3909224738
-6095.074843773227,-6131.888166891118,-6119.661762674065,-6164.812286473785,-125809.69939347499,-147019.24735537142,-125160.3365135594,-146312.0828642944
-6085.798869824275,-6124.869719132152,-6114.297344004792,-6160.341937582724,-125806.65955622907,-147016.83336697024,-125159.15187110328,-146311.92640208322
-6077.282855186803,-6118.7676928958535,-6110.028160813828,-6157.324452081258,-125805.25139632839,-147016.29692510332,-125160.18005134823,-146314.02746606202
-6086.335311691202,-6125.964954610462,-6115.929021350029,-6162.286539350336,-125809.31941381925,-147019.91790770506,-125162.75050196059,-146315.77090212953
-6095.4101199400575,-6132.335201780224,-6120.332315007725,-6165.304024851803,-125811.01814639785,-147020.52140480536,-125161.7446734601,-146313.62513466182
-6087.96698903644,-6126.411989499568,-6115.459634716468,-6161.258359105392,-125807.82184694074,-147017.81684372626,-125159.80007169249,-146312.2840299945
-6080.412099410546,-6121.785178397319,-6113.023294570839,-6160.207827115993,-125808.53710276332,-147019.53792804934,-125163.37635080534,-146317.06730330794
-6086.894105302586,-6127.104893577683,-6117.44893997299,-6164.097030651215,-125812.13573362063,-147022.62246878416,-125165.9468014177,-146319.16836728674
-6098.181736252515,-6135.307983792781,-6123.416855742557,-6168.500324308911,-125814.86264644416,-147024.47766357395,-125165.7903392065,-146317.6931521527
-6096.01361704035,-6133.944527381007,-6122.5451377088,-6168.008585930895,-125814.7955912108,-147024.72353276296,-125166.23737409561,-146318.47546320863
-6084.68128260151,-6125.964954610462,-6116.756035894876,-6163.806457973297,-125812.62747199864,-147023.449483329,-125167.01968515155,-146320.66593416524
-6086.983512280406,-6127.775445911342,-6118.432416729023,-6165.326376596257,-125814.25914934388,-147024.92469846306,-125168.4501967967,-146321.80587313246
-6096.5277071628225,-6133.966879125462,-6122.455730730979,-6167.829771975252,-125815.0414603998,-147024.72353276296,-125166.21502235116,-146318.1401870418
-6093.890201317096,-6131.2176145574595,-6119.617059185155,-6164.946396940518,-125812.00162315389,-147021.5495850503,-125162.90696417177,-146314.89918409576
-6081.82025931123,-6122.5451377088,-6113.135053293116,-6159.894902693618,-125809.00648939688,-147019.56027979378,-125162.95166766069,-146316.35204748536
-6082.267294200336,-6123.3498005091915,-6114.386750982613,-6161.481876549945,-125811.10755337568,-147021.86250947267,-125165.5444700175,-146319.1907190312
-6091.9455995494845,-6129.87650989014,-6118.722989406942,-6164.36525158468,-125812.35925106518,-147022.1977856395,-125163.95749616117,-146316.15088178526
-6092.057358271762,-6129.094198834205,-6117.225422528437,-6162.398298072612,-125809.7888004528,-147019.31441060477,-125160.47062402614,-146312.1946230167
-6081.641445355588,-6121.695771419499,-6111.995114325895,-6158.732611981942,-125807.91125391857,-147018.42034082656,-125161.29763857099,-146314.36274222884
-6079.339215676691,-6120.73464640792,-6111.861003859163,-6159.380812571146,-125809.40882079708,-147020.40964608308,-125164.22571709464,-146317.82726261942
-6088.637541370099,-6127.2837075333255,-6116.35370449468,-6162.4430015615235,-125811.01814639785,-147021.21430888347,-125163.33164731642,-146315.65914340725
-6093.733739105909,-6130.7482279238975,-6118.633582429121,-6163.8511614622075,-125811.42047779805,-147021.01314318337,-125161.9905426491,-146313.60278291735
-6083.206067467459,-6122.858062131174,-6112.6656666595545,-6159.045536404316,-125808.2465300854,-147018.53209954884,-125161.0964728709,-146313.8933555953
-6078.042814498283,-6119.661762674065,-6110.944582336496,-6158.307928837291,-125809.00648939688,-147019.91790770506,-125163.73397871661,-146317.46963470813
-6086.625884369121,-6125.741437165909,-6115.303172505281,-6161.615987016677,-125811.2416638424,-147021.50488156138,-125163.91279267226,-146316.50850969655
-6093.331407705714,-6130.211786056971,-6118.052437073283,-6163.225312617459,-125811.53223652033,-147021.03549492784,-125161.92348741574,-146313.51337593954
-6084.211895967948,-6123.238041786914,-6112.486852703912,-6158.643205004121,-125808.0453643853,-147018.35328559318,-125160.40356879278,-146312.8875270948
-6076.075860986217,-6117.761864395365,-6108.888221846607,-6156.184513114037,-125807.28540507382,-147018.46504431547,-125162.1470048603,-146315.81560561844
-6082.91549478954,-6122.947469108995,-6112.8444806151965,-6159.380812571146,-125809.65468998608,-147020.2531838719,-125163.0410746385,-146315.92736434072
-6092.102061760672,-6129.250661045392,-6117.158367295071,-6162.398298072612,-125811.0404981423,-147020.72257050546,-125161.7446734601,-146313.37926547282
-6087.63171286961,-6126.16612031056,-6115.012599827362,-6160.833675960741,-125810.30289057529,-147020.43199782755,-125162.16935660475,-146314.3403904844
-6078.15457322056,-6119.661762674065,-6110.698713147487,-6157.950300926006,-125809.36411730816,-147020.34259084973,-125164.046903139,-146317.55904168595
-6082.446108155979,-6122.902765620085,-6113.291515504303,-6160.006661415895,-125811.1969603535,-147021.86250947267,-125164.91862117275,-146318.1401870418
-6093.286704216803,-6130.5470622238,-6118.790044640308,-6163.985271928939,-125813.40978305458,-147023.20361414,-125164.33747581691,-146316.17323352973
-6089.5986663816775,-6127.440169744512,-6116.040780072306,-6161.526580038855,-125811.26401558686,-147021.14725365012,-125162.5940397494,-146314.65331490675
-6076.29937843077,-6117.4265882285345,-6108.418835213046,-6155.424553802557,-125807.12894286263,-147017.92860244855,-125161.45410078218,-146314.7874253735
-6077.573427864722,-6118.4771202179345,-6109.3799602246245,-6156.3409753252245,-125808.20182659649,-147018.95678269348,-125162.41522579375,-146315.77090212953
-6088.995169281384,-6126.769617410853,-6115.303172505281,-6160.811324216285,-125810.86168418668,-147020.74492224993,-125162.16935660475,-146314.0945212954
-6086.692939602487,-6124.243870287403,-6112.464500959457,-6157.816190459274,-125807.59832949619,-147017.43686407054,-125158.5930774919,-146310.36177997134
-6075.181791208004,-6116.01842832785,-6106.697750889987,-6153.3458415682135,-125805.16198935057,-147015.96164893647,-125159.12951935883,-146312.2840299945
-6073.81833479623,-6115.303172505281,-6106.474233445434,-6153.45760029049,-125805.98900389542,-147016.9004222036,-125160.64943798179,-146313.9827625731
-6086.20120122447,-6124.6462016875985,-6113.515032948856,-6159.112591637682,-125809.945262664,-147019.96261119397,-125161.76702520455,-146313.82630036192
-6091.051529771273,-6128.378943011635,-6116.4878149614115,-6161.571283527766,-125811.5992917537,-147021.23666062794,-125162.28111532702,-146313.9380590842
-6081.417927911035,-6121.740474908409,-6111.928059092529,-6158.442039304023,-125810.30289057529,-147020.87903271665,-125163.6892752277,-146316.57556492992
-6076.902875531063,-6118.700637662487,-6109.938753836007,-6157.212693358982,-125810.16878010855,-147021.25901237238,-125165.05273163949,-146318.5872219309
-6086.089442502194,-6125.093236576705,-6114.4314544715235,-6160.40899281609,-125812.02397489834,-147022.1977856395,-125164.292772328,-146316.59791667436
-6091.990303038395,-6129.183605812026,-6117.136015550615,-6162.063021905783,-125812.6498237431,-147022.30954436178,-125163.08577812741,-146314.51920444003
-6082.15553547806,-6121.896937119596,-6111.63748641461,-6157.771486970364,-125809.7888004528,-147020.23083212745,-125162.50463277158,-146315.12270154033
-6073.080727229206,-6115.034951571817,-6106.340122978702,-6153.6364142461325,-125806.9948323959,-147018.12976814865,-125161.83408043791,-146315.41327421824
-6082.446108155979,-6122.187509797515,-6111.883355603619,-6158.151466626105,-125810.45935278648,-147020.92373620556,-125163.30929557196,-146315.86030910735
-6091.25269547137,-6128.468349989456,-6116.376056239135,-6161.615987016677,-125812.38160280963,-147022.10837866168,-125162.92931591623,-146314.3403904844
-6083.809564567753,-6122.969820853451,-6112.151576537082,-6158.374984070657,-125810.07937313073,-147020.52140480536,-125162.4375775382,-146314.69801839566
-6075.91939877503,-6117.828919628731,-6109.02233231334,-6156.5197892808665,-125810.01231789737,-147021.3037158613,-125164.9409729172,-146318.31900099744
-6081.149706977571,-6121.382846997124,-6111.548079436789,-6158.2185218594705,-125811.17460860904,-147021.97426819496,-125164.65040023929,-146317.35787598585
-6089.643369870588,-6126.993134855406,-6115.124358549638,-6160.341937582724,-125811.66634698705,-147021.50488156138,-125162.32581881594,-146313.781596873
-6085.06126225725,-6123.64037318711,-6112.3750939816355,-6158.240873603925,-125810.05702138628,-147020.36494259417,-125161.83408043791,-146313.75924512855
-6076.925227275518,-6118.611230684666,-6109.648181158088,-6156.966824169973,-125810.77227720885,-147021.99661993943,-125165.36565606185,-146318.60957367535
-6081.596741866678,-6122.455730730979,-6113.023294570839,-6160.051364904805,-125813.63330049913,-147024.56707055177,-125167.51142352956,-146320.44241672067
-6090.962122793451,-6128.669515689554,-6117.001905083884,-6162.510056794889,-125814.1920941105,-147024.12003566267,-125165.11978687285,-146316.75437888555
-6088.078747758716,-6126.255527288381,-6114.587916682711,-6160.341937582724,-125812.06867838725,-147022.1530821506,-125163.37635080534,-146315.07799805142
-6076.67935808651,-6118.186547540015,-6108.709407890965,-6156.050402647305,-125809.96761440845,-147020.96843969446,-125164.22571709464,-146317.35787598585
-6076.031157497306,-6117.4936434619,-6108.172966024037,-6155.536312524833,-125809.83350394173,-147020.65551527208,-125164.15866186126,-146317.2908207525
-6088.68224485901,-6126.859024388675,-6115.325524249736,-6161.07954514975,-125813.65565224359,-147023.51653856237,-125164.98567640611,-146316.77673063002
-6089.553962892766,-6127.082541833227,-6115.303172505281,-6160.610158516188,-125812.85098944319,-147022.68952401754,-125163.6445717388,-146315.16740502923
-6078.981587765406,-6119.706466162976,-6110.117567791649,-6157.12328638116,-125811.08520163123,-147021.97426819496,-125164.91862117275,-146317.78255913052
-6078.243980198381,-6119.8852801186185,-6110.832823614219,-6158.285577092836,-125813.1415621211,-147024.23179438495,-125167.73494097411,-146321.11296905435
-6087.475250658424,-6126.188472055015,-6114.900841105085,-6160.967786427473,-125814.21444585496,-147024.38825659614,-125166.12561537334,-146318.09548355287
-6091.096233260183,-6128.468349989456,-6116.197242283492,-6161.638338761132,-125814.12503887714,-147023.76240775138,-125164.65040023929,-146316.039123063
-6079.96506452144,-6120.377018496635,-6110.095216047194,-6156.944472425517,-125810.92873942004,-147021.63899202814,-125164.15866186126,-146316.84378586337
-6075.5841226082,-6117.583050439722,-6108.552945679778,-6156.206864858493,-125811.26401558686,-147022.53306180635,-125166.23737409561,-146319.6377539203
-6087.363491936147,-6126.6355069441215,-6115.772559138842,-6162.174780628059,-125815.93553017802,-147026.31050661928,-125168.4949002856,-146320.66593416524
-6094.627808884122,-6131.843463402208,-6119.5947074406995,-6164.879341707152,-125817.38839356761,-147027.2492798864,-125168.00316190757,-146319.25777426455
-6084.770689579331,-6124.377980754135,-6113.895012604597,-6160.230178860447,-125814.1473906216,-147024.76823625187,-125166.796167707,-146319.21307077564
-6078.042814498283,-6119.952335351984,-6111.123396292138,-6158.620853259666,-125814.10268713269,-147025.39408509663,-125169.05369389697,-146322.43172197722
-6085.262427957347,-6125.204995298982,-6114.856137616174,-6161.459524805489,-125815.8461232002,-147026.51167231938,-125168.9419351747,-146321.47059696564
-6093.890201317096,-6131.239966301914,-6119.035913829317,-6164.477010306956,-125817.3436900787,-147027.13752116414,-125167.82434795194,-146319.28012600902
-6084.971855279428,-6123.9980010983945,-6112.911535848562,-6159.224350359959,-125813.02980339884,-147023.29302111783,-125164.98567640611,-146317.15671028575
-6076.053509241761,-6117.828919628731,-6108.888221846607,-6156.452734047501,-125812.06867838725,-147023.27066937336,-125166.77381596254,-146320.01773357604
-6082.267294200336,-6122.634544686622,-6112.799777126286,-6159.716088737976,-125814.77323946635,-147025.5505473078,-125168.2490310966,-146320.91180335425
-6091.565619893744,-6129.004791856384,-6116.957201594973,-6162.420649817068,-125815.6449575001,-147025.46114032998,-125166.3491328179,-146317.6931521527
-6086.424718669024,-6124.959126109973,-6113.559736437766,-6159.358460826691,-125813.18626561001,-147023.20361414,-125164.60569675037,-146316.35204748536
-6077.953407520462,-6119.550003951789,-6110.4975474473895,-6157.7491352259085,-125813.45448654349,-147024.54471880733,-125168.00316190757,-146321.04591382097
-6081.708500588954,-6122.634544686622,-6113.157405037571,-6160.185475371537,-125815.8014197113,-147026.73518976395,-125169.83600495291,-146322.65523942176
-6090.693901859988,-6128.468349989456,-6116.644277172599,-6162.21948411697,-125815.98023366694,-147025.9975821969,-125167.06438864046,-146318.36370448634
-6088.548134392278,-6126.411989499568,-6114.610268427166,-6160.252530604903,-125813.9909284104,-147023.91886996257,-125164.96332466166,-146316.4414544632
-6078.467497642934,-6119.5947074406995,-6110.117567791649,-6157.257396847892,-125812.80628595428,-147023.82946298475,-125166.95262991819,-146319.86127136485
-6078.825125554219,-6120.287611518814,-6111.033989314317,-6158.196170115015,-125814.21444585496,-147025.28232637435,-125168.67371424125,-146321.69411441017
-6091.498564660378,-6129.6306407011325,-6118.141844051104,-6163.8511614622075,-125818.10364939019,-147028.18805315354,-125169.545432275,-146321.26943126554
-6092.72791060542,-6130.122379079149,-6118.030085328828,-6163.404126573101,-125817.12017263415,-147027.09281767523,-125167.82434795194,-146319.2354225201
